entity_id,created_by_user_id,user_id,name,username,email,web,description,description_alt,cuit,cuil,founded_date,employee_count,country,country_id,state,state_id,city,city_id,street,street_number,apartment,apartment_number,postal_code,phone,phone_alt,international_activity_code
1264,,1,AL IMPRESIONES SRL,AL_IMPRESIONES_SRL,danigo@infovia.com.ar,,Fabricación de papel ondulado y envases de papel,,30697675317,,1998-07-13,5,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,CONCORDIA,2546,,,1417,11-46913676,11-46913371,170201
1265,,1,ARMAVIR SA,ARMAVIR_SA,karina@armavironline.com.ar,www.armavironline.com.ar,Fabricación de productos textiles n.c.p.,Venta al por mayor de mercancías n.c.p.,30572396203,,1978-05-18,69,Argentina,1,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4163,PARQUE INDUSTRIAL,,CHACABUCO,950,,,9420,2964-426128,2964-420068,139900
1266,,1,SILIGOM SA,SILIGOM_SA,marketing@siligom.com,www.siligom.com,Fabricación de productos de caucho n.c.p.,,30708272325,,2003-03-20,11,Argentina,1,Buenos Aires,3269,,,FELIPE AMOEDO,2735,,,1879,11-42004983,11-42004983,221909
1267,,1,EVAPLAS SA,EVAPLAS_SA,evaplas@arnet.com.ar,,"Fabricación de calzado de materiales n.c.p., excepto calzado deportivo y ortopédico",Fabricación de productos de caucho n.c.p.,30709125008,,2004-05-05,40,Argentina,1,Buenos Aires,3269,,,SUIPACHA,2404,,,1650,11-47550231,11-48168100,152021
1268,,1,TECIMET SA,TECIMET_SA,administracion@tecimet.com.ar,www.tecimet.com.ar,Fabricación de máquinas herramienta,Servicios empresariales n.c.p.,30709533904,,2006-01-31,7,Argentina,1,Cordoba,838,,,FUERZA AEREA ARGENTINA,4795,,,5010,0-0,0-0,282200
1269,,1,EZETA FICISA,EZETA_FICISA,ezeta@ezeta.com,www.ezeta.com,Fabricación de productos elaborados de metal n.c.p.,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico n.c.p.,30502832804,,1955-05-05,155,Argentina,1,Buenos Aires,3269,,,PITAGORAS,660,,,1812,2274-421011,227-4421011,259999
1270,,1,DI FALCO MARIO DI FALCO JOSE Y DI FALCO COSME SH,DI_FALCO_MARIO_DI_FALCO_JOSE_Y_DI_FALCO_COSME_SH,difalco@ciudad.com.ar,,"Fabricación de muebles y partes de muebles, principalmente de madera",,30521136665,,0--,5,Argentina,1,Buenos Aires,3269,,,125,2631,,,1650,11-47520171,0-0,310010
1271,,1,CINTATEX SA,CINTATEX_SA,info@novotex.com.ar,www.novotex.com.ar,"Fabricación de hilados textiles de lana, pelos y sus mezclas",,30711303401,,2010-02-24,29,Argentina,1,Buenos Aires,3269,,,HAEDO,4360,,,1602,11-47623218,11-47563775,131131
1272,,1,CERROS DE CUYO SRL,CERROS_DE_CUYO_SRL,jbalderramo@redbalderramo.com,www.redbalderramo.com,"Fabricación de partes, piezas y accesorios para vehículos automotores y sus motores n.c.p.",Servicio de transporte automotor de cargas n.c.p. (Incluye servicios de transporte de carga refrigerada y transporte pesado),30707893172,,2002-02-08,11,Argentina,1,San Juan,237,,,LATERAL NORTE AV CIRCUNVALACIO,525,,,5400,264-4253193,264-4211049,293090
1273,,1,M Y B HIDRAULICOS SA,M_Y_B_HIDRAULICOS_SA,mybsa@mybsa.com.ar,www.mybsa.com.ar,Fabricación de compresores grifos y válvulas,,30708743336,,2004-02-20,3,Argentina,1,Buenos Aires,3269,,,48 1151 57,0,,,1650,11-47136139,0-0,281301
1274,,1,EUROLEDER SA,EUROLEDER_SA,euroleder@fullzero.com.ar,www.fullzero.com.ar,Curtido y terminación de cueros,"Fabricación de maletas, bolsos de mano y similares, artículos de talabartería y artículos de cuero n.c.p.",30708122277,,2002-09-06,20,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,PARANA,774,4,A,1017,11-42590434,0-0,151100
1275,,1,COMPANIA NAVAL ARGENTINA SRL,COMPANIA_NAVAL_ARGENTINA_SRL,administracion@navalargentina.com,www.navalargentina.com,Construcción y reparación de embarcaciones de recreo y deporte,"Fabricación de muebles y partes de muebles, principalmente de madera",30715713175,,2017-04-28,4,Argentina,1,Buenos Aires,3269,,,GENERAL ARIAS,1506,5,,1646,0-0,0-0,301200
1276,,1,TALLERES B J IRRAZABAL SA,TALLERES_B_J_IRRAZABAL_SA,Administracion@talleresirrazabal.com.ar,www.talleresirrazabal.com.ar,Construcción y reparación de buques (Incluye construcción de estructuras flotantes),"Construcción, reforma y reparación de edificios no residenciales (Incluye construcción, reforma y r",30708182652,,2002-09-16,38,Argentina,1,Buenos Aires,3269,,,ALBERDI,734,,,8109,2932-435105,2932-435495,301100
1277,,1,CEGENS SA,CEGENS_SA,jacafiero@cegens.com.ar,www.cegens.com.ar,"Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos principalmente electrónicos y/o eléctricos (Incluye equipos de laboratorio, esterilizadores, paneles para observación de radiografías, tornos, etc.)",Reparación y mantenimiento de máquinas y equipo n.c.p.,30712509127,,2008-08-21,4,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,SUCRE ANTONIO MCAL,2923,1,C,1428,0-0,0-0,266010
1278,,1,VICKING SRL,VICKING_SRL,cristina@vicking.com.ar,www.vicking.com.ar,"Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos principalmente electrónicos y/o eléctricos (Incluye equipos de laboratorio, esterilizadores, paneles para observación de radiografías, tornos, etc.)",Reparación y mantenimiento de maquinaria de uso especial n.c.p.,30554412277,,1966-09-08,4,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,ALVAREZ THOMAS AV,2651,,,1431,11-45229535,11-45212070,266010
1279,,1,MICROMEDICA EPSILON SRL,MICROMEDICA_EPSILON_SRL,Info@micromedicaepsilon.com,www.micromedicaepsilon.com,"Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos principalmente electrónicos y/o eléctricos (Incluye equipos de laboratorio, esterilizadores, paneles para observación de radiografías, tornos, etc.)","Reparación y mantenimiento de instrumentos médicos, ópticos y de precisión equipo fotográfico, aparatos para medir, ensayar o navegar relojes, excepto para uso personal o doméstico",30703254051,,1999-06-16,4,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,SALADILLO,2579,,,1440,11-46876159,0-0,266010
1280,,1,FOX PETROL SA,FOX_PETROL_SA,administracion@foxpetrol.com,www.foxpetrol.com,Fabricación de productos de la refinación del petróleo,Servicio de transporte automotor de mercaderías y sustancias peligrosas,30684521841,,1996-05-02,4,Argentina,1,Neuquen,2706,,,AV ARGENTINA,197,2,C,8300,299-4920898,299-4920557,192000
1281,,1,WEST LUBRICANTES SACI,WEST_LUBRICANTES_SACI,info@westlubricantes.com.ar,www.westlubricantes.com.ar,Fabricación de productos de la refinación del petróleo,,30551716569,,1973-10-09,3,Argentina,1,Buenos Aires,3269,,,TRES ARROYOS UNIDAD,39,,,1706,11-46286194,11-44834869,192000
1282,,1,ALTO VALLE FORESTAL SRL,ALTO_VALLE_FORESTAL_SRL,altovalleforestal@navego.com.ar,www.navego.com.ar,Aserrado y cepillado de madera nativa,Venta al por mayor de envases de papel y cartón,33709277559,,2005-06-02,10,Argentina,1,Río Negro,542,,,COLON,147,,,8336,298-4497024,298-4462491,161001
1283,,1,DISTRIBUIDORA THONET SRL,DISTRIBUIDORA_THONET_SRL,distribuidora@michaelthonet.com.ar,www.michaelthonet.com.ar,"Fabricación de muebles y partes de muebles, principalmente de madera",Venta al por mayor de muebles excepto de oficina artículos de mimbre y corcho colchones y somieres,30659748831,,1993-03-17,20,Argentina,1,Buenos Aires,3269,,,COCHABAMBA,340,Y,,1603,11-48380522,11-47099559,310010
1284,,1,INDUSTRIAL SELEMA SRL,INDUSTRIAL_SELEMA_SRL,contacto@selemaweb.com,www.selemaweb.com,"Fabricación de muebles y partes de muebles, principalmente de madera",,30708096004,,2002-10-02,24,Argentina,1,Santa Fe,2189,,,CURUPAITI,662,S,,2152,341-4647249,341-4641696,310010
1285,,1,ROSBACO SA,ROSBACO_SA,info@rosbaco.com.ar,www.rosbaco.com.ar,Aserrado y cepillado de madera nativa,,33571842349,,1978-06-28,12,Argentina,1,Buenos Aires,3269,,,MITRE,5177,,,1650,11-47542838,11-47539709,161001
1286,,1,TODO PINO SRL,TODO_PINO_SRL,C_valazza@hotmail.com,,"Fabricación de productos de madera n.c.p. fabricación de artículos de paja y materiales trenzables (Incluye enmarcado de cuadros, carpintería cuando no explicita especialidad)","Venta al por menor de maderas y artículos de madera y corcho, excepto muebles",30708331291,,2003-04-08,4,Argentina,1,Cordoba,838,,,AV PTE PERON,2927,,,5900,353-4524037,0-0,162909
1287,,1,MULAC SRL,MULAC_SRL,mulac@fibertel.com.ar,,"Fabricación de productos de madera n.c.p. fabricación de artículos de paja y materiales trenzables (Incluye enmarcado de cuadros, carpintería cuando no explicita especialidad)",,30709421545,,2005-05-23,4,Argentina,1,Buenos Aires,3269,,,SAN MARTIN,88,,,6740,2352-431114,0-0,162909
1288,,1,PAVAN SRL,PAVAN_SRL,escalerasipema@gmail.com,,"Fabricación de productos de madera n.c.p. fabricación de artículos de paja y materiales trenzables (Incluye enmarcado de cuadros, carpintería cuando no explicita especialidad)","Venta al por mayor de muebles e instalaciones para la industria, el comercio y los servicios n.c.p.",30682246711,,1994-08-19,4,Argentina,1,Cordoba,838,LOS BOULEVARES,,BOULEVARD DE LOS ALEMANES,3547,PB,,5147,0-0,0-0,162909
1289,,1,GYR SRL,GYR_SRL,rodolfo@senor.com.ar,www.senor.com.ar,Fabricación de maquinaria metalúrgica,,30655177104,,1992-07-10,18,Argentina,1,Santa Fe,2189,,,RUTA AO12 KM 47 NO DETERMINADO,0,,,2134,341-4562390,11-34145623,282300
1290,,1,ARGUAR SRL,ARGUAR_SRL,gustavoseaquest@hotmail.com,,Fabricación de productos textiles n.c.p.,Venta al por menor de prendas y accesorios de vestir n.c.p.,30709534730,,2005-08-01,19,Argentina,1,Buenos Aires,3269,,,SANTIAGO DEL ESTERO,2252,,,1870,0-0,0-0,139900
1291,,1,CARBOSEAL SA,CARBOSEAL_SA,info@carboseal.com.ar,www.carboseal.com.ar,Fabricación de productos elaborados de metal n.c.p.,,30573183017,,1974-09-26,14,Argentina,1,Buenos Aires,3269,,,EDUARDO CAMESANA,4748,,,1702,11-46534000,11-44884112,259999
1292,,1,BRAWIN ACEROS SA,BRAWIN_ACEROS_SA,brawinsa@speedy.com.ar,,Fabricación de productos elaborados de metal n.c.p.,Fabricación en industrias básicas de productos de hierro y acero n.c.p. (Incluye la producción de hojalata),30503332201,,1979-06-17,14,Argentina,1,Buenos Aires,3269,,,VILLARINO,1560,,,1826,11-42485528,11-42485231,259999
1293,,1,TORRE FE SRL,TORRE_FE_SRL,Administracion@torrefe.com.ar,www.torrefe.com.ar,Fabricación de productos elaborados de metal n.c.p.,Servicios relacionados con la electrónica y las comunicaciones,30660160252,,1992-12-21,16,Argentina,1,Buenos Aires,3269,,,AV VALETTE,1835,,,1838,11-37501733,11-42728692,259999
1294,,1,M22 SA,M22_SA,aluminiosm22@gmail.com,,Fabricación de productos elaborados de metal n.c.p.,"Venta al por mayor de máquinas, equipo y materiales conexos n.c.p.",30709051985,,2004-10-25,19,Argentina,1,Buenos Aires,3269,,,RUTA 50 Y PROLONGACION AV SALTA,0,,,6070,0-0,0-0,259999
1295,,1,FADAC SA,FADAC_SA,gbusch@fadac.com.ar,www.fadac.com.ar,Fabricación de productos elaborados de metal n.c.p.,"Industrias manufactureras n.c.p. (Incluye fabricación de paraguas, termos, pelucas, etc.)",30500736050,,1982-01-26,14,Argentina,1,Buenos Aires,3269,,,JUAN DE GARAY,232,,,1672,0-7528082,0-495281,259999
1296,,1,NUT ARGENTINA IND Y COM SA,NUT_ARGENTINA_IND_Y_COM_SA,ampalilon@nut-arg.com.ar,www.nut-arg.com.ar,Fabricación de productos elaborados de metal n.c.p.,,30505074765,,1965-01-02,15,Argentina,1,Buenos Aires,3269,,,CORDOBA,1323,,,1824,11-42411140,0-0,259999
1297,,1,INDUSTRIAS METALART SA,INDUSTRIAS_METALART_SA,admin@metalart.com.ar,www.metalart.com.ar,Fabricación de equipo eléctrico n.c.p.,,30651774353,,1991-07-02,31,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,3 DE FEBRERO,1848,3,B,1428,11-47555560,0-0,279000
1298,,1,REPROEL SA,REPROEL_SA,administracion@reproelsa.com.ar,www.reproelsa.com.ar,Fabricación de equipo eléctrico n.c.p.,"Servicios inmobiliarios realizados por cuenta propia, con bienes urbanos propios o arrendados n.c.p.",30605261716,,1985-04-08,32,Argentina,1,Buenos Aires,3269,,,CUYO,2005,PB,,1640,11-48361033,11-47171440,279000
1299,,1,ASTILLERO REGNICOLI SAICA,ASTILLERO_REGNICOLI_SAICA,info@astilleroregnicoli.com,www.astilleroregnicoli.com,Construcción y reparación de embarcaciones de recreo y deporte,"Fabricación de productos plásticos en formas básicas y artículos de plástico n.c.p., excepto muebles",30507062314,,0--,28,Argentina,1,Buenos Aires,3269,,,BVAR DE LA RIBERA,67,,,1646,11-47461170,11-47465665,301200
1300,,1,SERVAL SRL,SERVAL_SRL,administracion@serval.com.ar,www.serval.com.ar,Fabricación de productos elaborados de metal n.c.p.,"Fabricación de tanques, depósitos y recipientes de metal (Incluye la fabricación de silos)",33710286529,,2007-09-03,14,Argentina,1,Río Negro,542,MILLE NIUM,,LOS PARAISOS,1567,,,8324,0-0,0-0,259999
1301,,1,PANZER SA,PANZER_SA,info@panzer.com.ar,www.panzer.com.ar,Fabricación de productos elaborados de metal n.c.p.,"Reforma y reparación de cerraduras, duplicación de llaves. Cerrajerías",30696172877,,1998-01-13,15,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,CERRITO,520,6,C,1010,11-45883566,11-45883588,259999
1302,,1,DIGITAL SOLUCIONES INFORMATICAS SRL,DIGITAL_SOLUCIONES_INFORMATICAS_SRL,Compras@digitalsoluciones.com.ar,www.digitalsoluciones.com.ar,Fabricación de equipos y productos informáticos,"Venta al por menor de equipos, periféricos, accesorios y programas informáticos",30709731935,,2006-05-12,6,Argentina,1,Cordoba,838,,,ROSARIO DE STA FE,128,,,5000,351-4247803,351-4248554,262000
1303,,1,INEAR SA,INEAR_SA,silvia@inear.com.ar,www.inear.com.ar,Fabricación de envases metálicos,,30503960725,,1980-03-18,88,Argentina,1,Santa Fe,2189,,,S DE BUSTAMANTE 2743 B,2743,,,2000,341-4656882,0-4643276,259910
1304,,1,BOLLHOFF S A C I Y F,BOLLHOFF_S_A_C_I_Y_F,devingo@bellhoff.com.ar,www.bellhoff.com.ar,Fabricación de productos elaborados de metal n.c.p.,Venta al por mayor de metales y minerales metalíferos,30541787883,,0--,11,Argentina,1,Buenos Aires,3269,,,NUESTRA SENORA DE LA MERCED,3857,,,1678,11-47594507,11-47505333,259999
1305,,1,PETROBUL SA,PETROBUL_SA,floppy_na1@hotmail.com,,Fabricación de productos elaborados de metal n.c.p.,,30709314285,,2005-03-05,11,Argentina,1,Buenos Aires,3269,,,AV H YRIGOYEN,1013,,,1870,11-42288100,11-42283003,259999
1306,,1,LEXTRAL SRL,LEXTRAL_SRL,diegog@lextral.com.ar,www.lextral.com.ar,Fabricación de productos elaborados de metal n.c.p.,"Venta al por mayor de vehículos, equipos y máquinas para el transporte ferroviario, aéreo y de navegación",30502821403,,1965-12-21,10,Argentina,1,Buenos Aires,3269,,,22,4549,,,1650,0-4757434,11-43222324,259999
1307,,1,INTERSTAL SA,INTERSTAL_SA,info@505web.com.ar,www.505web.com.ar,Fabricación de productos elaborados de metal n.c.p.,"Servicios inmobiliarios realizados por cuenta propia, con bienes urbanos propios o arrendados n.c.p.",30626606772,,1978-02-14,11,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,MACHAIN,4639,,,1430,11-45460333,11-45460667,259999
1308,,1,INDUSTRIA MT SRL,INDUSTRIA_MT_SRL,eguisolfi@gmail.com,,Fabricación de productos elaborados de metal n.c.p.,,33701142859,,1998-08-31,10,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,PAROISSIEN,2506,2,,1429,11-48425988,0-0,259999
1309,,1,EMPARG SRL,EMPARG_SRL,dnm@inoxmaker.com.ar,www.inoxmaker.com.ar,Fabricación de productos elaborados de metal n.c.p.,"Fabricación de cerraduras, herrajes y artículos de ferretería n.c.p.",30707981098,,2002-05-09,11,Argentina,1,Buenos Aires,3269,,,DARDO ROCHA,725,,,1702,0-0,0-0,259999
1310,,1,CESCA SA,CESCA_SA,cescah@arnet.com.ar,,Fabricación de productos metálicos para uso estructural,,30620972114,,2002-02-08,49,Argentina,1,Cordoba,838,,,SANTIAGO PAMPIGLIONE,4322,,,2400,3546-427722,3564-431552,251102
1311,,1,DIRECCIONES Y SUSPENSIONES SA,DIRECCIONES_Y_SUSPENSIONES_SA,lena@ssdnet.com.ar,www.ssdnet.com.ar,"Fabricación de partes, piezas y accesorios para vehículos automotores y sus motores n.c.p.",,30690360868,,1996-03-08,53,Argentina,1,Buenos Aires,3269,,,AV SAN MARTIN,4192,,,1752,11-46554355,11-46554339,293090
1312,,1,BEYCA SA,BEYCA_SA,armando.fidanza@beyca.com,www.beyca.com,"Fabricación de partes, piezas y accesorios para vehículos automotores y sus motores n.c.p.","Fabricación de instrumentos y aparatos para medir, verificar, ensayar, navegar y otros fines, excepto el equipo de control de procesos industriales",30645980022,,1991-07-23,53,Argentina,1,Buenos Aires,3269,,,GUIDO SPANO,4660,,,1605,11-47625376,11-47625356,293090
1313,,1,GRUPELEC SA,GRUPELEC_SA,ablanco@grupokilowatt.com.ar,www.grupokilowatt.com.ar,"Fabricación de motores, generadores y transformadores eléctricos",Reparación y mantenimiento de maquinaria y aparatos eléctricos,30709325503,,2005-03-02,12,Argentina,1,Cordoba,838,,,JUAN B JUSTO,4805,S,B,5001,0-0,0-0,271010
1314,,1,MADERERA Y CARPINTERIA SAN PLACIDO SRL,MADERERA_Y_CARPINTERIA_SAN_PLACIDO_SRL,maruffino@hotmail.com,,Fabricación de aberturas y estructuras de madera para la construcción,"Fabricación de muebles y partes de muebles, principalmente de madera",30678694998,,1993-03-16,6,Argentina,1,Cordoba,838,A MARIA ZUMARAN,,ZARATE,1920,,,5008,351-4771454,0-4763169,162201
1315,,1,GRAN BUENOS AIRES RAYOS X SA,GRAN_BUENOS_AIRES_RAYOS_X_SA,consulta@gba-rayosx.com.ar,www.gba-rayosx.com.ar,"Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos n.c.p, (Incluye prótesis, aparatos ortopédicos, materiales para fracturas, etc.)",Actividades de crédito para financiar otras actividades económicas,30554704189,,1979-08-24,37,Argentina,1,Buenos Aires,3269,,,PUERTO RICO,1597,,,1640,11-47172611,11-47928202,266090
1316,,1,VALLS SA,VALLS_SA,comercial@valls-sa.com.ar,www.valls-sa.com.ar,Fabricación de equipo eléctrico n.c.p.,Instalaciones para edificios y obras de ingeniería civil n.c.p. (Incluye instalación de puertas automáticas o giratorias),30542071741,,1976-09-01,39,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,IRALA,433,,,1163,11-43024415,11-43024077,279000
1317,,1,MARETEC SRL,MARETEC_SRL,alejandra@seg.com.ar,www.seg.com.ar,Fabricación de equipo eléctrico n.c.p.,Reparación y mantenimiento de máquinas y equipo n.c.p.,30707551611,,2001-02-15,37,Argentina,1,Buenos Aires,3269,,,BOLIVIA,1560,,,1602,11-48596566,0-0,279000
1318,,1,TRIAL INTERNATIONAL SA,TRIAL_INTERNATIONAL_SA,trialsa@ciudad.com.ar,,"Confección de prendas de vestir n.c.p., excepto prendas de piel, cuero y de punto","Venta al por mayor de prendas y accesorios de vestir n.c.p., excepto uniformes y ropa de trabajo",30708542195,,2003-10-06,23,Argentina,1,Santa Fe,2189,,,ZUVIRIA,7480,,,2000,341-4380816,341-4390879,141199
1319,,1,TIENDAS IMPONENTE SA,TIENDAS_IMPONENTE_SA,rrhh@lasoreiro.com,www.lasoreiro.com,"Confección de prendas de vestir n.c.p., excepto prendas de piel, cuero y de punto",Venta al por menor de prendas y accesorios de vestir n.c.p.,30710021275,,2007-03-05,23,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,HONDURAS,4740,,,1414,11-48336773,11-48323445,141199
1320,,1,USOS Y COSTUMBRES SRL,USOS_Y_COSTUMBRES_SRL,adm_1@allomartinez.com,www.allomartinez.com,"Confección de prendas de vestir n.c.p., excepto prendas de piel, cuero y de punto",Venta al por menor de prendas y accesorios de vestir n.c.p.,33708109849,,2002-09-27,23,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,HONDURAS,4725,,,1414,11-48330249,11-48316292,141199
1321,,1,PARADA OBIOL ARTES GRAFICAS SRL,PARADA_OBIOL_ARTES_GRAFICAS_SRL,Info@paradaobiol.com.ar,www.paradaobiol.com.ar,"Impresión n.c.p., excepto de diarios y revistas","Fabricación de muebles y partes de muebles, principalmente de madera",30500190724,,0--,20,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,COCHABAMBA,344,,,1150,11-43616290,11-43616190,181109
1322,,1,ROLOP SA,ROLOP_SA,Glopez@rolop.com.ar,www.rolop.com.ar,Fabricación de maquinaria y equipo de uso especial n.c.p.,,30505389081,,1977-07-13,14,Argentina,1,Buenos Aires,3269,,,CNO GRAL BELGRANO,3065,,,1879,11-42502917,11-42008334,282909
1323,,1,ALMATIC MORANDO SA,ALMATIC_MORANDO_SA,almaticmorando@yahoo.com.ar,,Fabricación de equipo de transporte n.c.p.,,30615314044,,1979-06-12,5,Argentina,1,Buenos Aires,3269,,,39,2243,,,1650,11-47558135,11-47524664,309900
1324,,1,MECA DENT SRL,MECA_DENT_SRL,aldanaliefeldt@kmdargentina.com.ar,www.kmdargentina.com.ar,"Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos n.c.p, (Incluye prótesis, aparatos ortopédicos, materiales para fracturas, etc.)",,30576523919,,1977-07-01,29,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,RUCCI JOSE IGNACIO,3935,,,1439,11-46388282,11-46013208,266090
1325,,1,DSM NUTRITIONAL PRODUCTS ARGENTINA SA,DSM_NUTRITIONAL_PRODUCTS_ARGENTINA_SA,adrian.brizuela@dsm.com,www.dsm.com,"Industrias manufactureras n.c.p. (Incluye fabricación de paraguas, termos, pelucas, etc.)",Venta al por mayor de mercancías n.c.p.,30707822429,,1998-07-06,46,Argentina,1,Buenos Aires,3269,,,COLECTORA ESTE PANAMERICANA RA,36,2,,1667,11-49251090,11-49251900,329090
